Article,Topic,Legitimacy
قناة إيه بي سي نيوز لم تنقل تصريحًا لقادة حماس عن عدم استعدادهم لردة فعل إسرائيل على 7 أكتوبر,أخبار,زائف
بي بي سي لم تغير خلفية شعارات حساباتها إلى الأسود استعدادًا لإعلان مرتقب من العائلة المالكة,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست من مهرجان لأكل البرسيم والحشائش في سنغافورة,أخبار,زائف
الفيديو مفبرك ولم يصفع شاب كردي دونالد ترامب انتقامًا لزوجته,أخبار,زائف
الصورة ليست لطائرة حربية يمنية الصنع من الجيل الرابع,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست لرضيع يخوض تجربة القفز المظلي,أخبار,زائف
صورة السيسي وهو يؤدي صلاة الجمعة في مسجد المشير طنطاوي حديثة وليست خلال انتشار كورونا,أخبار,صحيح
البنتاغون لم يرفع درجة التأهب إلى اللون الأحمر تحسّبًا لوقوع انفجار نووي في خليج عدن,أخبار,زائف
المتحدث باسم جيش الاحتلال الإسرائيلي دانيال هاغاري لم يعلن استقالته,أخبار,زائف
لم ينفِ مسؤول في حماس اضطرار مواطني غزة إلى دفع آلاف الدولارات لشركة هلا لعبور مصر,أخبار,زائف
الصورة مفبركة وليست لنتنياهو وهو داخل مستشفى بسبب إصابته بفايروس كورونا,أخبار,زائف
التصميم مفبرك ولا صحة للتصريح المنسوب لأحمد الطيب بأن غزة بيعت من قبل الخونة,أخبار,زائف
الصورة مفبركة وليست لكسوف الشمس في البرتغال حديثًا,أخبار,زائف
الفيديو قديم وليس لمظاهرة ضد آل سعود في جامعة نجران السعودية,أخبار,زائف
صورة انحناء الرئيس الجزائري عبد المجيد تبون أمام العلم الفرنسي مفبركة,أخبار,زائف
الصوت مركب وليس لهتافات مؤيدة لحمزة بن الحسين في مظاهرات الأردن الداعمة لغزة,أخبار,زائف
الصورة مولّدة بالذكاء الاصطناعي وليست لظهور محمد بن سلمان في حفل راقص,أخبار,زائف
الصورة مفبركة وليست لمنشورات إسرائيلية تطالب بإخلاء رفح من السكان,أخبار,زائف
الفيديو مفبرك وليس لتحرش الرئيس الأميركي جو بايدن بطفلة,أخبار,زائف
فلاديمير بوتين لم يُصرّح بأن اليمن هي الدولة الوحيدة التي صفعت الغرب,أخبار,زائف
الصورة مفبركة وليست لرسالة وجّهها طفل فلسطيني من غزة إلى اليمنيين,أخبار,زائف
قناة إيه بي سي نيوز لم تنقل تصريحًا لقادة حماس عن عدم استعدادهم لردة فعل إسرائيل على 7 أكتوبر,أخبار,زائف
بي بي سي لم تغير خلفية شعارات حساباتها إلى الأسود استعدادًا لإعلان مرتقب من العائلة المالكة,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست من مهرجان لأكل البرسيم والحشائش في سنغافورة,أخبار,زائف
الفيديو مفبرك ولم يصفع شاب كردي دونالد ترامب انتقامًا لزوجته,أخبار,زائف
الصورة ليست لطائرة حربية يمنية الصنع من الجيل الرابع,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست لرضيع يخوض تجربة القفز المظلي,أخبار,زائف
صورة السيسي وهو يؤدي صلاة الجمعة في مسجد المشير طنطاوي حديثة وليست خلال انتشار كورونا,أخبار,صحيح
البنتاغون لم يرفع درجة التأهب إلى اللون الأحمر تحسّبًا لوقوع انفجار نووي في خليج عدن,أخبار,زائف
المتحدث باسم جيش الاحتلال الإسرائيلي دانيال هاغاري لم يعلن استقالته,أخبار,زائف
لم ينفِ مسؤول في حماس اضطرار مواطني غزة إلى دفع آلاف الدولارات لشركة هلا لعبور مصر,أخبار,زائف
الصورة مفبركة وليست لنتنياهو وهو داخل مستشفى بسبب إصابته بفايروس كورونا,أخبار,زائف
التصميم مفبرك ولا صحة للتصريح المنسوب لأحمد الطيب بأن غزة بيعت من قبل الخونة,أخبار,زائف
الصورة مفبركة وليست لكسوف الشمس في البرتغال حديثًا,أخبار,زائف
الفيديو قديم وليس لمظاهرة ضد آل سعود في جامعة نجران السعودية,أخبار,زائف
صورة انحناء الرئيس الجزائري عبد المجيد تبون أمام العلم الفرنسي مفبركة,أخبار,زائف
الصوت مركب وليس لهتافات مؤيدة لحمزة بن الحسين في مظاهرات الأردن الداعمة لغزة,أخبار,زائف
الصورة مولّدة بالذكاء الاصطناعي وليست لظهور محمد بن سلمان في حفل راقص,أخبار,زائف
الصورة مفبركة وليست لمنشورات إسرائيلية تطالب بإخلاء رفح من السكان,أخبار,زائف
الفيديو مفبرك وليس لتحرش الرئيس الأميركي جو بايدن بطفلة,أخبار,زائف
فلاديمير بوتين لم يُصرّح بأن اليمن هي الدولة الوحيدة التي صفعت الغرب,أخبار,زائف
الصورة مفبركة وليست لرسالة وجّهها طفل فلسطيني من غزة إلى اليمنيين,أخبار,زائف
قناة إيه بي سي نيوز لم تنقل تصريحًا لقادة حماس عن عدم استعدادهم لردة فعل إسرائيل على 7 أكتوبر,أخبار,زائف
بي بي سي لم تغير خلفية شعارات حساباتها إلى الأسود استعدادًا لإعلان مرتقب من العائلة المالكة,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست من مهرجان لأكل البرسيم والحشائش في سنغافورة,أخبار,زائف
الفيديو مفبرك ولم يصفع شاب كردي دونالد ترامب انتقامًا لزوجته,أخبار,زائف
الصورة ليست لطائرة حربية يمنية الصنع من الجيل الرابع,أخبار,زائف
الصور مولدة بالذكاء الاصطناعي وليست لرضيع يخوض تجربة القفز المظلي,أخبار,زائف
صورة السيسي وهو يؤدي صلاة الجمعة في مسجد المشير طنطاوي حديثة وليست خلال انتشار كورونا,أخبار,صحيح
البنتاغون لم يرفع درجة التأهب إلى اللون الأحمر تحسّبًا لوقوع انفجار نووي في خليج عدن,أخبار,زائف
المتحدث باسم جيش الاحتلال الإسرائيلي دانيال هاغاري لم يعلن استقالته,أخبار,زائف
لم ينفِ مسؤول في حماس اضطرار مواطني غزة إلى دفع آلاف الدولارات لشركة هلا لعبور مصر,أخبار,زائف
